,token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
1296,7553,NRBBEARING-EQ,NRBBEARING,,-1.000000,1,,NSE,5.000000
1297,9436,AXISCADES-EQ,AXISCADES,,-1.000000,1,,NSE,5.000000
1298,24184,PIIND-EQ,PIIND,,-1.000000,1,,NSE,5.000000
1299,18049,MINDTECK-EQ,MINDTECK,,-1.000000,1,,NSE,5.000000
1300,2412,PEL-EQ,PEL,,-1.000000,1,,NSE,5.000000
1301,6994,BSOFT-EQ,BSOFT,,-1.000000,1,,NSE,5.000000
1302,714,SHALBY-EQ,SHALBY,,-1.000000,1,,NSE,5.000000
1303,13175,NITINSPIN-EQ,NITINSPIN,,-1.000000,1,,NSE,5.000000
1304,7109,JMA-EQ,JMA,,-1.000000,1,,NSE,5.000000
1305,17632,COMPINFO-EQ,COMPINFO,,-1.000000,1,,NSE,5.000000
1306,4992,SHARDACROP-EQ,SHARDACROP,,-1.000000,1,,NSE,5.000000
1307,11655,JBMA-EQ,JBMA,,-1.000000,1,,NSE,5.000000
1308,11971,GOLDIAM-EQ,GOLDIAM,,-1.000000,1,,NSE,5.000000
1309,24231,OMINFRAL-EQ,OMINFRAL,,-1.000000,1,,NSE,5.000000
1310,5948,SOUTHBANK-EQ,SOUTHBANK,,-1.000000,1,,NSE,5.000000
1311,5926,INTELLECT-EQ,INTELLECT,,-1.000000,1,,NSE,5.000000
1312,21840,DIAMONDYD-EQ,DIAMONDYD,,-1.000000,1,,NSE,5.000000
1313,11671,PRESSMN-EQ,PRESSMN,,-1.000000,1,,NSE,5.000000
1314,2294,MTNL-EQ,MTNL,,-1.000000,1,,NSE,5.000000
1315,3009,KOHINOOR-EQ,KOHINOOR,,-1.000000,1,,NSE,5.000000
1316,1923,WEALTH-EQ,WEALTH,,-1.000000,1,,NSE,5.000000
1317,3423,TATAMETALI-EQ,TATAMETALI,,-1.000000,1,,NSE,5.000000
1318,4598,HERITGFOOD-EQ,HERITGFOOD,,-1.000000,1,,NSE,5.000000
1319,822,BANKA-EQ,BANKA,,-1.000000,1,,NSE,5.000000
1320,8866,CHOICEIN-EQ,CHOICEIN,,-1.000000,1,,NSE,5.000000
1321,11491,APARINDS-EQ,APARINDS,,-1.000000,1,,NSE,5.000000
1322,13577,VOLTAMP-EQ,VOLTAMP,,-1.000000,1,,NSE,5.000000
1323,19401,BOROLTD-EQ,BOROLTD,,-1.000000,1,,NSE,5.000000
1324,18142,EMMBI-EQ,EMMBI,,-1.000000,1,,NSE,5.000000
1325,4105,SILINV-EQ,SILINV,,-1.000000,1,,NSE,5.000000
1326,10590,LOYALTEX-EQ,LOYALTEX,,-1.000000,1,,NSE,5.000000
1327,22277,WORTH-EQ,WORTH,,-1.000000,1,,NSE,5.000000
1328,17851,DLINKINDIA-EQ,DLINKINDIA,,-1.000000,1,,NSE,5.000000
1329,13870,KUANTUM-EQ,KUANTUM,,-1.000000,1,,NSE,5.000000
1330,10726,INDIAMART-EQ,INDIAMART,,-1.000000,1,,NSE,5.000000
1331,19097,SILLYMONKS-EQ,SILLYMONKS,,-1.000000,1,,NSE,5.000000
1332,1476,IDBI-EQ,IDBI,,-1.000000,1,,NSE,5.000000
1333,1720,JAYSREETEA-EQ,JAYSREETEA,,-1.000000,1,,NSE,5.000000
1334,1465,ACCURACY-EQ,ACCURACY,,-1.000000,1,,NSE,5.000000
1335,18659,MARATHON-EQ,MARATHON,,-1.000000,1,,NSE,5.000000
1336,1142,GINNIFILA-EQ,GINNIFILA,,-1.000000,1,,NSE,5.000000
1337,694,CIPLA-EQ,CIPLA,,-1.000000,1,,NSE,5.000000
1338,9385,PNCINFRA-EQ,PNCINFRA,,-1.000000,1,,NSE,5.000000
1339,10508,MOHEALTH-EQ,MOHEALTH,,-1.000000,1,,NSE,1.000000
1340,15330,QGOLDHALF-EQ,QGOLDHALF,,-1.000000,1,,NSE,1.000000
1341,11905,GENUSPOWER-EQ,GENUSPOWER,,-1.000000,1,,NSE,5.000000
1342,19913,DMART-EQ,DMART,,-1.000000,1,,NSE,5.000000
1343,13491,JKLAKSHMI-EQ,JKLAKSHMI,,-1.000000,1,,NSE,5.000000
1344,509,MAZDOCK-EQ,MAZDOCK,,-1.000000,1,,NSE,5.000000
1345,17752,SHILPAMED-EQ,SHILPAMED,,-1.000000,1,,NSE,5.000000
1346,8657,DIL-EQ,DIL,,-1.000000,1,,NSE,5.000000
1347,5382,MFL-EQ,MFL,,-1.000000,1,,NSE,5.000000
1348,19556,BHANDARI-EQ,BHANDARI,,-1.000000,1,,NSE,5.000000
1349,7353,SETFNN50-EQ,SETFNN50,,-1.000000,1,,NSE,1.000000
1350,21001,PSB-EQ,PSB,,-1.000000,1,,NSE,5.000000
1351,2112,MARALOVER-EQ,MARALOVER,,-1.000000,1,,NSE,5.000000
1352,1494,RBA-EQ,RBA,,-1.000000,1,,NSE,5.000000
1353,6422,MANORG-EQ,MANORG,,-1.000000,1,,NSE,5.000000
1354,17999,UNITEDTEA-EQ,UNITEDTEA,,-1.000000,1,,NSE,5.000000
1355,19299,ITDC-EQ,ITDC,,-1.000000,1,,NSE,5.000000
1356,742,COSMOFIRST-EQ,COSMOFIRST,,-1.000000,1,,NSE,5.000000
1357,21252,AXISNIFTY-EQ,AXISNIFTY,,-1.000000,1,,NSE,1.000000
1358,10485,RAMRAT-EQ,RAMRAT,,-1.000000,1,,NSE,5.000000
1359,19800,WELINV-EQ,WELINV,,-1.000000,1,,NSE,5.000000
1360,8080,SILVERBEES-EQ,SILVERBEES,,-1.000000,1,,NSE,1.000000
1361,7927,AGSTRA-EQ,AGSTRA,,-1.000000,1,,NSE,5.000000
1362,3048,SCI-EQ,SCI,,-1.000000,1,,NSE,5.000000
1363,17801,LSIL-EQ,LSIL,,-1.000000,1,,NSE,5.000000
1364,9117,TIPSINDLTD-EQ,TIPSINDLTD,,-1.000000,1,,NSE,5.000000
1365,3506,TITAN-EQ,TITAN,,-1.000000,1,,NSE,5.000000
1366,9678,SOUTHWEST-EQ,SOUTHWEST,,-1.000000,1,,NSE,5.000000
1367,13620,ANANTRAJ-EQ,ANANTRAJ,,-1.000000,1,,NSE,5.000000
1368,20621,PENIND-EQ,PENIND,,-1.000000,1,,NSE,5.000000
1369,4898,FDC-EQ,FDC,,-1.000000,1,,NSE,5.000000
1370,11919,MSPL-EQ,MSPL,,-1.000000,1,,NSE,5.000000
1371,8119,RPSGVENT-EQ,RPSGVENT,,-1.000000,1,,NSE,5.000000
1372,16863,LPDC-EQ,LPDC,,-1.000000,1,,NSE,5.000000
1373,14445,NAHARPOLY-EQ,NAHARPOLY,,-1.000000,1,,NSE,5.000000
1374,17,SCAPDVR-EQ,SCAPDVR,,-1.000000,1,,NSE,5.000000
1375,5501,YUKEN-EQ,YUKEN,,-1.000000,1,,NSE,5.000000
1376,11705,XCHANGING-EQ,XCHANGING,,-1.000000,1,,NSE,5.000000
1377,14602,WEBELSOLAR-EQ,WEBELSOLAR,,-1.000000,1,,NSE,5.000000
1378,17181,MANXT50-EQ,MANXT50,,-1.000000,1,,NSE,1.000000
1379,11037,ICICIBANKN-EQ,ICICIBANKN,,-1.000000,1,,NSE,1.000000
1380,18371,NDGL-EQ,NDGL,,-1.000000,1,,NSE,5.000000
1381,6141,PANSARI-EQ,PANSARI,,-1.000000,1,,NSE,5.000000
1382,20182,ASHOKA-EQ,ASHOKA,,-1.000000,1,,NSE,5.000000
1383,15184,BRIGADE-EQ,BRIGADE,,-1.000000,1,,NSE,5.000000
1384,3002,WONDERLA-EQ,WONDERLA,,-1.000000,1,,NSE,5.000000
1385,21740,CHOLAHLDNG-EQ,CHOLAHLDNG,,-1.000000,1,,NSE,5.000000
1386,1348,HEROMOTOCO-EQ,HEROMOTOCO,,-1.000000,1,,NSE,5.000000
1387,19234,LAURUSLABS-EQ,LAURUSLABS,,-1.000000,1,,NSE,5.000000
1388,3980,TNPL-EQ,TNPL,,-1.000000,1,,NSE,5.000000
1389,2031,M&M-EQ,M&M,,-1.000000,1,,NSE,5.000000
1390,1581,TARC-EQ,TARC,,-1.000000,1,,NSE,5.000000
1391,3827,ZUARIIND-EQ,ZUARIIND,,-1.000000,1,,NSE,5.000000
1392,7390,SUPRIYA-EQ,SUPRIYA,,-1.000000,1,,NSE,5.000000
1393,18096,JUBLFOOD-EQ,JUBLFOOD,,-1.000000,1,,NSE,5.000000
1394,625,CENTURYTEX-EQ,CENTURYTEX,,-1.000000,1,,NSE,5.000000
1395,6543,GRPLTD-EQ,GRPLTD,,-1.000000,1,,NSE,5.000000
1396,181,ARENTERP-EQ,ARENTERP,,-1.000000,1,,NSE,5.000000
1397,13656,ALICON-EQ,ALICON,,-1.000000,1,,NSE,5.000000
1398,5143,JAICORPLTD-EQ,JAICORPLTD,,-1.000000,1,,NSE,5.000000
1399,19233,AARTISURF-EQ,AARTISURF,,-1.000000,1,,NSE,5.000000
1400,5957,BSLSENETFG-EQ,BSLSENETFG,,-1.000000,1,,NSE,1.000000
1401,21484,STEL-EQ,STEL,,-1.000000,1,,NSE,5.000000
1402,16123,BHARATWIRE-EQ,BHARATWIRE,,-1.000000,1,,NSE,5.000000
1403,13381,KKCL-EQ,KKCL,,-1.000000,1,,NSE,5.000000
1404,1235,GREAVESCOT-EQ,GREAVESCOT,,-1.000000,1,,NSE,5.000000
1405,3316,MODISONLTD-EQ,MODISONLTD,,-1.000000,1,,NSE,5.000000
1406,1330,HDFC-EQ,HDFC,,-1.000000,1,,NSE,5.000000
1407,31409,MTEDUCARE-EQ,MTEDUCARE,,-1.000000,1,,NSE,5.000000
1408,2987,NAZARA-EQ,NAZARA,,-1.000000,1,,NSE,5.000000
1409,20242,OBEROIRLTY-EQ,OBEROIRLTY,,-1.000000,1,,NSE,5.000000
1410,13976,TANLA-EQ,TANLA,,-1.000000,1,,NSE,5.000000
1411,2435,CONSUMBEES-EQ,CONSUMBEES,,-1.000000,1,,NSE,1.000000
1412,2073,VTL-EQ,VTL,,-1.000000,1,,NSE,5.000000
1413,474,3MINDIA-EQ,3MINDIA,,-1.000000,1,,NSE,5.000000
1414,14511,BANSWRAS-EQ,BANSWRAS,,-1.000000,1,,NSE,5.000000
1415,18822,ENDURANCE-EQ,ENDURANCE,,-1.000000,1,,NSE,5.000000
1416,13352,MALUPAPER-EQ,MALUPAPER,,-1.000000,1,,NSE,5.000000
1417,8075,DALBHARAT-EQ,DALBHARAT,,-1.000000,1,,NSE,5.000000
1418,7358,DATAPATTNS-EQ,DATAPATTNS,,-1.000000,1,,NSE,5.000000
1419,34,ADORWELD-EQ,ADORWELD,,-1.000000,1,,NSE,5.000000
1420,27303,SEPOWER-EQ,SEPOWER,,-1.000000,1,,NSE,5.000000
1421,3324,SUBROS-EQ,SUBROS,,-1.000000,1,,NSE,5.000000
1422,5264,PDSL-EQ,PDSL,,-1.000000,1,,NSE,5.000000
1423,4717,GAIL-EQ,GAIL,,-1.000000,1,,NSE,5.000000
1424,5428,TRIGYN-EQ,TRIGYN,,-1.000000,1,,NSE,5.000000
1425,10791,NUCLEUS-EQ,NUCLEUS,,-1.000000,1,,NSE,5.000000
1426,24999,YAARI-EQ,YAARI,,-1.000000,1,,NSE,5.000000
1427,22344,ICICIALPLV-EQ,ICICIALPLV,,-1.000000,1,,NSE,1.000000
1428,1482,IFBAGRO-EQ,IFBAGRO,,-1.000000,1,,NSE,5.000000
1429,20698,SCHAND-EQ,SCHAND,,-1.000000,1,,NSE,5.000000
1430,20413,IOLCP-EQ,IOLCP,,-1.000000,1,,NSE,5.000000
1431,1639,TATASTLLP-EQ,TATASTLLP,,-1.000000,1,,NSE,5.000000
1432,11050,SIRCA-EQ,SIRCA,,-1.000000,1,,NSE,5.000000
1433,4433,HITECHGEAR-EQ,HITECHGEAR,,-1.000000,1,,NSE,5.000000
1434,1038,FINCABLES-EQ,FINCABLES,,-1.000000,1,,NSE,5.000000
1435,20776,BHAGYANGR-EQ,BHAGYANGR,,-1.000000,1,,NSE,5.000000
1436,18931,SUNDARAM-EQ,SUNDARAM,,-1.000000,1,,NSE,5.000000
1437,4040,EIMCOELECO-EQ,EIMCOELECO,,-1.000000,1,,NSE,5.000000
1438,20071,INTENTECH-EQ,INTENTECH,,-1.000000,1,,NSE,5.000000
1439,21332,BHAGYAPROP-EQ,BHAGYAPROP,,-1.000000,1,,NSE,5.000000
1440,14501,BALAMINES-EQ,BALAMINES,,-1.000000,1,,NSE,5.000000
1441,13192,ENIL-EQ,ENIL,,-1.000000,1,,NSE,5.000000
1442,20323,RESPONIND-EQ,RESPONIND,,-1.000000,1,,NSE,5.000000
1443,3149,BORORENEW-EQ,BORORENEW,,-1.000000,1,,NSE,5.000000
1444,2854,CRAFTSMAN-EQ,CRAFTSMAN,,-1.000000,1,,NSE,5.000000
1445,48,HAPPSTMNDS-EQ,HAPPSTMNDS,,-1.000000,1,,NSE,5.000000
1446,22,ACC-EQ,ACC,,-1.000000,1,,NSE,5.000000
1447,25340,VASWANI-EQ,VASWANI,,-1.000000,1,,NSE,5.000000
1448,11184,IDFCFIRSTB-EQ,IDFCFIRSTB,,-1.000000,1,,NSE,5.000000
1449,11220,VARDHACRLC-EQ,VARDHACRLC,,-1.000000,1,,NSE,5.000000
1450,10447,MCDOWELL-N-EQ,MCDOWELL-N,,-1.000000,1,,NSE,5.000000
1451,8182,MOMOMENTUM-EQ,MOMOMENTUM,,-1.000000,1,,NSE,1.000000
1452,11387,UMANGDAIRY-EQ,UMANGDAIRY,,-1.000000,1,,NSE,5.000000
1453,24948,L&TFH-EQ,L&TFH,,-1.000000,1,,NSE,5.000000
1454,206,ASHIMASYN-EQ,ASHIMASYN,,-1.000000,1,,NSE,5.000000
1455,22282,TIRUPATIFL-EQ,TIRUPATIFL,,-1.000000,1,,NSE,5.000000
1456,17922,GEEKAYWIRE-EQ,GEEKAYWIRE,,-1.000000,1,,NSE,5.000000
1457,11896,GEOJITFSL-EQ,GEOJITFSL,,-1.000000,1,,NSE,5.000000
1458,12173,HNDFDS-EQ,HNDFDS,,-1.000000,1,,NSE,5.000000
1459,22360,MCL-EQ,MCL,,-1.000000,1,,NSE,5.000000
1460,8304,PRITI-EQ,PRITI,,-1.000000,1,,NSE,5.000000
1461,7361,SETFNIFBK-EQ,SETFNIFBK,,-1.000000,1,,NSE,1.000000
1462,12009,IMPAL-EQ,IMPAL,,-1.000000,1,,NSE,5.000000
1463,14299,PFC-EQ,PFC,,-1.000000,1,,NSE,5.000000
1464,9408,RAINBOW-EQ,RAINBOW,,-1.000000,1,,NSE,5.000000
1465,15219,PATINTLOG-EQ,PATINTLOG,,-1.000000,1,,NSE,5.000000
1466,11155,CREATIVE-EQ,CREATIVE,,-1.000000,1,,NSE,5.000000
1467,1139,GICHSGFIN-EQ,GICHSGFIN,,-1.000000,1,,NSE,5.000000
1468,6663,SIGACHI-EQ,SIGACHI,,-1.000000,1,,NSE,5.000000
1469,6848,GREENLAM-EQ,GREENLAM,,-1.000000,1,,NSE,5.000000
1470,15308,SEPC-EQ,SEPC,,-1.000000,1,,NSE,5.000000
1471,3384,SWARAJENG-EQ,SWARAJENG,,-1.000000,1,,NSE,5.000000
1472,18562,MITTAL-EQ,MITTAL,,-1.000000,1,,NSE,5.000000
1473,5938,MONTECARLO-EQ,MONTECARLO,,-1.000000,1,,NSE,5.000000
1474,14618,CHEMBOND-EQ,CHEMBOND,,-1.000000,1,,NSE,5.000000
1475,14712,HGS-EQ,HGS,,-1.000000,1,,NSE,5.000000
1476,18391,RBLBANK-EQ,RBLBANK,,-1.000000,1,,NSE,5.000000
1477,7339,ABSLNN50ET-EQ,ABSLNN50ET,,-1.000000,1,,NSE,1.000000
1478,12847,KRISHANA-EQ,KRISHANA,,-1.000000,1,,NSE,5.000000
1479,17534,MGL-EQ,MGL,,-1.000000,1,,NSE,5.000000
1480,4344,PUNJABCHEM-EQ,PUNJABCHEM,,-1.000000,1,,NSE,5.000000
1481,10700,SURANAT&P-EQ,SURANAT&P,,-1.000000,1,,NSE,5.000000
1482,17903,ABBOTINDIA-EQ,ABBOTINDIA,,-1.000000,1,,NSE,5.000000
1483,12052,WINPRO-EQ,WINPRO,,-1.000000,1,,NSE,5.000000
1484,999,EUROTEXIND-EQ,EUROTEXIND,,-1.000000,1,,NSE,5.000000
1485,9599,DELHIVERY-EQ,DELHIVERY,,-1.000000,1,,NSE,5.000000
1486,21623,APEX-EQ,APEX,,-1.000000,1,,NSE,5.000000
1487,18571,GNA-EQ,GNA,,-1.000000,1,,NSE,5.000000
1488,19126,KIOCL-EQ,KIOCL,,-1.000000,1,,NSE,5.000000
1489,11432,KRITINUT-EQ,KRITINUT,,-1.000000,1,,NSE,5.000000
1490,21713,LASA-EQ,LASA,,-1.000000,1,,NSE,5.000000
1491,8833,BCG-EQ,BCG,,-1.000000,1,,NSE,5.000000
1492,18292,IVZINGOLD-EQ,IVZINGOLD,,-1.000000,1,,NSE,5.000000
1493,8696,VRLLOG-EQ,VRLLOG,,-1.000000,1,,NSE,5.000000
1494,20950,RKDL-EQ,RKDL,,-1.000000,1,,NSE,5.000000
1495,2406,NEULANDLAB-EQ,NEULANDLAB,,-1.000000,1,,NSE,5.000000
1496,8596,MSUMI-EQ,MSUMI,,-1.000000,1,,NSE,5.000000
1497,15228,UJJIVANSFB-EQ,UJJIVANSFB,,-1.000000,1,,NSE,5.000000
1498,15883,HINDWAREAP-EQ,HINDWAREAP,,-1.000000,1,,NSE,5.000000
1499,20321,SHANKARA-EQ,SHANKARA,,-1.000000,1,,NSE,5.000000
1500,13801,SUTLEJTEX-EQ,SUTLEJTEX,,-1.000000,1,,NSE,5.000000
1501,24870,INVENTURE-EQ,INVENTURE,,-1.000000,1,,NSE,5.000000
1502,5097,ZOMATO-EQ,ZOMATO,,-1.000000,1,,NSE,5.000000
1503,11403,POONAWALLA-EQ,POONAWALLA,,-1.000000,1,,NSE,5.000000
1504,8998,MRO-TEK-EQ,MRO-TEK,,-1.000000,1,,NSE,5.000000
1505,8266,SOFTTECH-EQ,SOFTTECH,,-1.000000,1,,NSE,5.000000
1506,2283,MRPL-EQ,MRPL,,-1.000000,1,,NSE,5.000000
1507,11829,SSWL-EQ,SSWL,,-1.000000,1,,NSE,5.000000
1508,17764,REFEX-EQ,REFEX,,-1.000000,1,,NSE,5.000000
1509,2048,INDIGOPNTS-EQ,INDIGOPNTS,,-1.000000,1,,NSE,5.000000
1510,21551,SMSLIFE-EQ,SMSLIFE,,-1.000000,1,,NSE,5.000000
1511,7425,HECPROJECT-EQ,HECPROJECT,,-1.000000,1,,NSE,5.000000
1512,7560,UNITEDPOLY-EQ,UNITEDPOLY,,-1.000000,1,,NSE,5.000000
1513,11809,IIFL-EQ,IIFL,,-1.000000,1,,NSE,5.000000
1514,2481,ONWARDTEC-EQ,ONWARDTEC,,-1.000000,1,,NSE,5.000000
1515,1570,GMMPFAUDLR-EQ,GMMPFAUDLR,,-1.000000,1,,NSE,5.000000
1516,10568,RAMAPHO-EQ,RAMAPHO,,-1.000000,1,,NSE,5.000000
1517,12716,TEAMLEASE-EQ,TEAMLEASE,,-1.000000,1,,NSE,5.000000
1518,8342,ICICI5GSEC-EQ,ICICI5GSEC,,-1.000000,1,,NSE,1.000000
1519,10723,ICICIINFRA-EQ,ICICIINFRA,,-1.000000,1,,NSE,1.000000
1520,10453,SATIN-EQ,SATIN,,-1.000000,1,,NSE,5.000000
1521,12026,RENUKA-EQ,RENUKA,,-1.000000,1,,NSE,5.000000
1522,9014,ANUP-EQ,ANUP,,-1.000000,1,,NSE,5.000000
1523,3292,DEEPINDS-EQ,DEEPINDS,,-1.000000,1,,NSE,5.000000
1524,19447,CAPTRUST-EQ,CAPTRUST,,-1.000000,1,,NSE,5.000000
1525,740,SBIETFIT-EQ,SBIETFIT,,-1.000000,1,,NSE,1.000000
1526,19599,PRAKASHSTL-EQ,PRAKASHSTL,,-1.000000,1,,NSE,5.000000
1527,21951,HFCL-EQ,HFCL,,-1.000000,1,,NSE,5.000000
1528,2188,GENCON-EQ,GENCON,,-1.000000,1,,NSE,5.000000
1529,15244,KAVVERITEL-EQ,KAVVERITEL,,-1.000000,1,,NSE,5.000000
1530,18863,VERTOZ-EQ,VERTOZ,,-1.000000,1,,NSE,5.000000
1531,2183,SUNDARMHLD-EQ,SUNDARMHLD,,-1.000000,1,,NSE,5.000000
1532,2794,RSWM-EQ,RSWM,,-1.000000,1,,NSE,5.000000
1533,14134,PITTIENG-EQ,PITTIENG,,-1.000000,1,,NSE,5.000000
1534,11027,INFOBEAN-EQ,INFOBEAN,,-1.000000,1,,NSE,5.000000
1535,3435,BBOX-EQ,BBOX,,-1.000000,1,,NSE,5.000000
1536,17722,DEN-EQ,DEN,,-1.000000,1,,NSE,5.000000
1537,10876,HDFCSILVER-EQ,HDFCSILVER,,-1.000000,1,,NSE,1.000000
1538,16292,PANACHE-EQ,PANACHE,,-1.000000,1,,NSE,5.000000
1539,14838,DECCANCE-EQ,DECCANCE,,-1.000000,1,,NSE,5.000000
1540,21131,TEJASNET-EQ,TEJASNET,,-1.000000,1,,NSE,5.000000
1541,7451,DSPN50ETF-EQ,DSPN50ETF,,-1.000000,1,,NSE,1.000000
1542,14423,LAOPALA-EQ,LAOPALA,,-1.000000,1,,NSE,5.000000
1543,9897,AIRAN-EQ,AIRAN,,-1.000000,1,,NSE,5.000000
1544,1442,SANOFI-EQ,SANOFI,,-1.000000,1,,NSE,5.000000
1545,27095,SWANENERGY-EQ,SWANENERGY,,-1.000000,1,,NSE,5.000000
1546,15141,COLPAL-EQ,COLPAL,,-1.000000,1,,NSE,5.000000
1547,10690,NIFTYQLITY-EQ,NIFTYQLITY,,-1.000000,1,,NSE,1.000000
1548,305,BAJAJHLDNG-EQ,BAJAJHLDNG,,-1.000000,1,,NSE,5.000000
1549,5313,UGROCAP-EQ,UGROCAP,,-1.000000,1,,NSE,5.000000
1550,2837,RANASUG-EQ,RANASUG,,-1.000000,1,,NSE,5.000000
1551,1110,DANGEE-EQ,DANGEE,,-1.000000,1,,NSE,5.000000
1552,27161,CINELINE-EQ,CINELINE,,-1.000000,1,,NSE,5.000000
1553,2708,PRAKASH-EQ,PRAKASH,,-1.000000,1,,NSE,5.000000
1554,16927,JOCIL-EQ,JOCIL,,-1.000000,1,,NSE,5.000000
1555,24595,RUSHIL-EQ,RUSHIL,,-1.000000,1,,NSE,5.000000
1556,14537,DISHTV-EQ,DISHTV,,-1.000000,1,,NSE,5.000000
1557,15355,RECLTD-EQ,RECLTD,,-1.000000,1,,NSE,5.000000
1558,14019,TIDEWATER-EQ,TIDEWATER,,-1.000000,1,,NSE,5.000000
1559,9020,VCL-EQ,VCL,,-1.000000,1,,NSE,5.000000
1560,22377,MAXHEALTH-EQ,MAXHEALTH,,-1.000000,1,,NSE,5.000000
1561,18284,HNGSNGBEES-EQ,HNGSNGBEES,,-1.000000,1,,NSE,1.000000
1562,4010,PVP-EQ,PVP,,-1.000000,1,,NSE,5.000000
1563,9939,ONEPOINT-EQ,ONEPOINT,,-1.000000,1,,NSE,5.000000
1564,16713,UBL-EQ,UBL,,-1.000000,1,,NSE,5.000000
1565,10865,4THDIM-EQ,4THDIM,,-1.000000,1,,NSE,5.000000
1566,2636,DIVOPPBEES-EQ,DIVOPPBEES,,-1.000000,1,,NSE,1.000000
1567,31181,MCX-EQ,MCX,,-1.000000,1,,NSE,5.000000
1568,25584,TRITURBINE-EQ,TRITURBINE,,-1.000000,1,,NSE,5.000000
1569,18581,KIRLOSBROS-EQ,KIRLOSBROS,,-1.000000,1,,NSE,5.000000
1570,7325,DCMSRIND-EQ,DCMSRIND,,-1.000000,1,,NSE,5.000000
1571,6792,SBC-EQ,SBC,,-1.000000,1,,NSE,5.000000
1572,20830,MOIL-EQ,MOIL,,-1.000000,1,,NSE,5.000000
1573,15384,DHANI-EQ,DHANI,,-1.000000,1,,NSE,5.000000
1574,14972,KSCL-EQ,KSCL,,-1.000000,1,,NSE,5.000000
1575,9750,ETHOSLTD-EQ,ETHOSLTD,,-1.000000,1,,NSE,5.000000
1576,7880,AUTOBEES-EQ,AUTOBEES,,-1.000000,1,,NSE,1.000000
1577,21339,STEELXIND-EQ,STEELXIND,,-1.000000,1,,NSE,5.000000
1578,13880,BANCOINDIA-EQ,BANCOINDIA,,-1.000000,1,,NSE,5.000000
1579,3965,REMSONSIND-EQ,REMSONSIND,,-1.000000,1,,NSE,5.000000
1580,18011,WHIRLPOOL-EQ,WHIRLPOOL,,-1.000000,1,,NSE,5.000000
1581,11364,VAIBHAVGBL-EQ,VAIBHAVGBL,,-1.000000,1,,NSE,5.000000
1582,2289,HLEGLAS-EQ,HLEGLAS,,-1.000000,1,,NSE,5.000000
1583,15129,RGL-EQ,RGL,,-1.000000,1,,NSE,5.000000
1584,18992,PIONDIST-EQ,PIONDIST,,-1.000000,1,,NSE,5.000000
1585,18520,CUPID-EQ,CUPID,,-1.000000,1,,NSE,5.000000
1586,1628,BECTORFOOD-EQ,BECTORFOOD,,-1.000000,1,,NSE,5.000000
1587,13761,BBL-EQ,BBL,,-1.000000,1,,NSE,5.000000
1588,24969,WINDMACHIN-EQ,WINDMACHIN,,-1.000000,1,,NSE,5.000000
1589,1593,MGEL-EQ,MGEL,,-1.000000,1,,NSE,5.000000
1590,27107,SPECIALITY-EQ,SPECIALITY,,-1.000000,1,,NSE,5.000000
1591,5192,KOVAI-EQ,KOVAI,,-1.000000,1,,NSE,5.000000
1592,3744,FINEORG-EQ,FINEORG,,-1.000000,1,,NSE,5.000000
1593,404,BERGEPAINT-EQ,BERGEPAINT,,-1.000000,1,,NSE,5.000000
1594,19877,RADIOCITY-EQ,RADIOCITY,,-1.000000,1,,NSE,5.000000
1595,4306,SRTRANSFIN-EQ,SRTRANSFIN,,-1.000000,1,,NSE,5.000000
1596,1375,HCC-EQ,HCC,,-1.000000,1,,NSE,5.000000
1597,3237,JTEKTINDIA-EQ,JTEKTINDIA,,-1.000000,1,,NSE,5.000000
1598,5528,KOTHARIPRO-EQ,KOTHARIPRO,,-1.000000,1,,NSE,5.000000
1599,25684,JISLDVREQS-EQ,JISLDVREQS,,-1.000000,1,,NSE,5.000000
1600,4892,SAREGAMA-EQ,SAREGAMA,,-1.000000,1,,NSE,5.000000
1601,5631,PAR-EQ,PAR,,-1.000000,1,,NSE,5.000000
1602,19133,CMICABLES-EQ,CMICABLES,,-1.000000,1,,NSE,5.000000
1603,15146,JYOTHYLAB-EQ,JYOTHYLAB,,-1.000000,1,,NSE,5.000000
1604,10793,SYRMA-EQ,SYRMA,,-1.000000,1,,NSE,5.000000
1605,3676,VESUVIUS-EQ,VESUVIUS,,-1.000000,1,,NSE,5.000000
1606,15254,CEATLTD-EQ,CEATLTD,,-1.000000,1,,NSE,5.000000
1607,10346,DGCONTENT-EQ,DGCONTENT,,-1.000000,1,,NSE,5.000000
1608,17022,MAWANASUG-EQ,MAWANASUG,,-1.000000,1,,NSE,5.000000
1609,2709,MTARTECH-EQ,MTARTECH,,-1.000000,1,,NSE,5.000000
1610,3776,IWEL-EQ,IWEL,,-1.000000,1,,NSE,5.000000
1611,9819,HAVELLS-EQ,HAVELLS,,-1.000000,1,,NSE,5.000000
1612,9309,STLTECH-EQ,STLTECH,,-1.000000,1,,NSE,5.000000
1613,10755,APTECHT-EQ,APTECHT,,-1.000000,1,,NSE,5.000000
1614,11301,LUXIND-EQ,LUXIND,,-1.000000,1,,NSE,5.000000
1615,10074,EMAMIPAP-EQ,EMAMIPAP,,-1.000000,1,,NSE,5.000000
1616,16395,MMP-EQ,MMP,,-1.000000,1,,NSE,5.000000
1617,13182,ROHLTD-EQ,ROHLTD,,-1.000000,1,,NSE,5.000000
